image_path,label,split
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O95.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1497.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1543.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1090.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1598.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2075.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1403.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2252.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F921.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2350.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2687.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2732.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H1892.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1108.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1249.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2185.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1344.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1049.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2092.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C1967.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2291.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2429.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2125.jpg,A,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1958.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2363.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1095.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K1876.jpg,K,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2873.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2191.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2222.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2294.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1032.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2270.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2327.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2523.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1730.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2197.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2108.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2201.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M650.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2368.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2216.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1008.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V480.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1768.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2309.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1806.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O702.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1944.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K114.jpg,K,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2050.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1494.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1428.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I417.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M48.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S623.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2216.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1655.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2469.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G470.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2049.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2644.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D151.jpg,D,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2992.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2417.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1780.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1065.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I447.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1005.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2605.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1757.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1693.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1278.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U507.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1267.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L156.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2442.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2148.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2370.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1844.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1030.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O282.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2118.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2417.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2462.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2034.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2336.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O365.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V401.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2032.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2158.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1134.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1041.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C222.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B595.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2329.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2233.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1257.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H60.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2277.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1005.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1193.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2261.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1808.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1897.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2197.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1932.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D1013.jpg,D,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C481.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H152.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2035.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2131.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1444.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2632.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2374.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1689.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1529.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X964.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V2521.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U856.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1976.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1980.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T183.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G14.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2046.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D1317.jpg,D,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T486.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A789.jpg,A,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2017.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q697.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1426.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y803.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1459.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2246.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K1247.jpg,K,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1365.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2233.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2462.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1075.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1996.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F640.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2192.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1265.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1677.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1637.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y772.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1090.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V716.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C703.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I336.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1099.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1681.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2799.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2807.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2597.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1748.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2250.jpg,A,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2335.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2234.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2136.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G1497.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E38.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P27.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2177.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1056.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2270.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D296.jpg,D,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2038.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2346.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y2492.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1216.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1581.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2671.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2206.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I2076.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1724.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K2369.jpg,K,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B2148.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2236.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1875.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1571.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S661.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F1164.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2435.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C598.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1556.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2124.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E140.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1330.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1797.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1941.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T649.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2693.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1163.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2234.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V92.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1569.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2398.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2348.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T2637.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1673.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G589.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B1919.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2537.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2103.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L2427.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1315.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C1233.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W710.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2374.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1068.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2448.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2143.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1303.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L978.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1196.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N642.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2057.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1894.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2337.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1794.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2031.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2314.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C1172.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y838.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1200.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/B/B545.jpg,B,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K2394.jpg,K,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E50.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y562.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1109.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1037.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O64.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2256.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2244.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1158.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1516.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R1322.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1061.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1364.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U406.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H2081.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1326.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G1236.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1822.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1229.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1975.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1353.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2293.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1712.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1794.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1545.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2072.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2164.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1288.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O2403.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2357.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T608.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2103.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2395.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L532.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U892.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D1807.jpg,D,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M609.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1834.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2990.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1876.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W2338.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T1532.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C2658.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1401.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2046.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1694.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F2270.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N1747.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2065.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/C/C709.jpg,C,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2187.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E1731.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/L/L1952.jpg,L,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1939.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1085.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2095.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1887.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A2345.jpg,A,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1498.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S425.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V274.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q1939.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2405.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S2495.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/F/F197.jpg,F,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/T/T798.jpg,T,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2303.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G2013.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y825.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O1980.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W180.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/I/I1143.jpg,I,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V701.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2359.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1389.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2840.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1177.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X2379.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E890.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y1169.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/X/X1159.jpg,X,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/H/H1769.jpg,H,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/A/A1891.jpg,A,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/G/G1817.jpg,G,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N869.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U2237.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U1938.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/S/S1013.jpg,S,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1197.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/O/O416.jpg,O,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/W/W1821.jpg,W,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1626.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Y/Y794.jpg,Y,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/U/U439.jpg,U,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/E/E2051.jpg,E,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P1769.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/P/P2359.jpg,P,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/R/R2088.jpg,R,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/N/N2438.jpg,N,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M1790.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/V/V1004.jpg,V,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/M/M2125.jpg,M,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/K/K827.jpg,K,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/Q/Q2036.jpg,Q,train
/home/UNT/jtc0129/Desktop/continualLearning/processedData/D/D2188.jpg,D,train
